genus,binno
Callistocythere,10
Callistocythere,10
Callistocythere,10
Callistocythere,10
Callistocythere,10
Callistocythere,10
Typhlocythere,10
Typhlocythere,10
Typhlocythere,10
Nipponocythere,10
Nipponocythere,10
Nipponocythere,10
Nipponocythere,10
Nipponocythere,10
Euxinocythere,10
Euxinocythere,10
Euxinocythere,10
Euxinocythere,10
Euxinocythere,10
Euxinocythere,10
Euxinocythere,10
Henryhowella,10
Henryhowella,10
Henryhowella,10
Henryhowella,10
Henryhowella,10
Henryhowella,10
Henryhowella,10
Henryhowella,10
Henryhowella,10
Henryhowella,10
Candoniella,10
Ambostracon,11
Argilloecia,11
Australoecia,11
Bairdoppilata,11
Buntonia,11
Chrysocythere,11
Coquimba,11
Cythere,11
Cytheropteron,11
Haughtonileberis,11
Haughtonileberis,11
Henryhowella,11
Hermanites,11
Paracytheridea,11
Ruggieria,11
Semicytherura,11
Trachyleberis,11
Xestoleberis,11
Cytherella,11
Bairdia,11
Actinocythereis,12
Ambostracon,12
Argilloecia,12
Aurila,12
Aurila,12
Aurila,12
Aurila,12
Aurila,12
Aurila,12
Aurila,12
Aurila,12
Aurila,12
Aurila,12
Aurila,12
Aurila,12
Aurila,12
Aurila,12
Aurila,12
Australoecia,12
Bairdia,12
Bairdia,12
Bairdia,12
Bairdia,12
Bairdia,12
Bairdia,12
Bairdia,12
Bairdia,12
Bairdia,12
Bairdia,12
Bairdia,12
Bairdoppilata,12
Buntonia,12
Buntonia,12
Buntonia,12
Buntonia,12
Buntonia,12
Buntonia,12
Callistocythere,12
Callistocythere,12
Callistocythere,12
Callistocythere,12
Callistocythere,12
Callistocythere,12
Cardobairdia,12
Chrysocythere,12
Cnestocythere,12
Cnestocythere,12
Cnestocythere,12
Cnestocythere,12
Cnestocythere,12
Coquimba,12
Costa,12
Costa,12
Costa,12
Costa,12
Costa,12
